IPR	description	ERR977403	ERR977404	ERR977405	ERR977406	ERR977407	ERR977408	ERR977409	ERR977410	ERR977411	ERR977412	ERR977413	ERR977414	ERR977415	ERR977416	ERR977417	ERR977418	ERR977419	ERR977420	ERR977421	ERR977422	ERR977423	ERR977424	ERR977425
IPR011464	Domain of unknown function DUF1570	0	0	0	0	8	6	45	9	31	33	26	86	91	88	60	72	74	24	42	26	22	62	69
IPR011465	Protein of unknown function DUF1571	0	0	0	0	10	8	55	21	45	38	45	146	118	99	79	83	69	43	35	34	61	124	94
IPR011466	Protein of unknown function DUF1572	0	0	0	0	36	31	170	70	214	234	190	188	180	146	210	214	214	247	271	243	200	274	435
IPR011467	Protein of unknown function DUF1573	0	0	0	0	58	50	332	152	340	349	335	252	262	239	291	245	241	563	502	511	337	680	747
IPR011468	Protein of unknown function DUF1574	0	0	0	0	0	1	3	4	2	3	5	2	4	3	7	13	5	3	4	2	0	3	16
IPR011470	Protein of unknown function DUF1576	0	0	0	0	4	1	16	5	16	22	21	48	65	47	0	0	0	3	1	0	14	13	28
IPR011471	Protein of unknown function DUF1577	0	0	0	0	1	0	2	2	3	2	3	0	0	2	7	8	2	0	2	2	0	0	8
IPR011473	Protein of unknown function DUF1579	71	84	152	128	77	92	319	102	362	310	298	428	449	394	1342	1389	1285	1037	1011	976	235	394	360
IPR011474	Protein of unknown function DUF1580	0	0	0	0	5	3	16	9	6	17	9	35	33	33	6	9	5	9	9	6	12	11	22
IPR011475	Domain of unknown function DUF1583	0	0	0	0	3	2	18	3	20	10	7	23	15	14	17	13	24	16	15	7	11	20	16
IPR011477	Protein of unknown function DUF1584, conserved motif	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	2	0	0	0	0	1	2	2
IPR011478	Domain of unknown function DUF1585	0	0	0	0	68	67	362	80	332	323	283	349	335	313	501	433	448	187	200	177	277	466	512
IPR011479	Protein of unknown function DUF1586	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0
IPR011483	Protein of unknown function DUF1593	0	0	0	0	21	22	65	30	69	65	50	49	40	56	48	57	65	80	60	61	8	10	12
IPR011486	Putative beta-barrel porin-2, OmpL-like. bbp2	525	446	757	374	73	101	380	180	328	316	284	378	362	329	2057	1949	1885	1470	1501	1477	180	254	372
IPR011487	Protein of unknown function DUF1598	0	0	0	0	6	4	19	6	31	14	16	98	91	86	24	30	24	6	9	13	20	38	47
IPR011488	Translation initiation factor 2, alpha subunit	0	0	0	0	1	1	0	3	1	2	1	2	0	1	24	26	32	24	25	17	1	4	13
IPR011489	EMI domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011490	FIVAR domain	0	0	0	0	0	1	2	3	0	2	2	5	3	3	2	0	0	0	2	2	1	4	7
IPR011491	Flagellar hook protein FlgE	755	693	1314	677	22	19	122	38	79	80	76	82	123	91	530	566	548	1096	1069	1064	97	90	300
IPR011492	DEAD box, Flavivirus	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	3	4	2	0	0	0
IPR011493	GLUG	0	0	0	0	5	1	18	22	17	20	26	21	20	13	67	61	75	582	563	588	37	84	268
IPR011494	TUP1-like enhancer of split	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1
IPR011495	Signal transduction histidine kinase, subgroup 2, dimerisation and phosphoacceptor domain	0	0	0	0	145	123	669	198	380	412	377	546	569	497	1016	976	922	1203	1233	1192	727	1076	1606
IPR011496	Beta-N-acetylglucosaminidase	0	0	0	0	16	16	45	12	58	54	52	56	48	37	39	54	31	131	124	111	22	44	49
IPR011498	Kelch repeat type 2	0	0	0	0	3	1	15	10	5	9	6	9	10	9	22	24	22	14	16	12	11	20	30
IPR011499	Lipid A biosynthesis	779	676	1274	705	20	14	77	28	73	71	65	101	98	92	777	737	719	488	467	447	99	143	317
IPR011500	GPCR, family 3, nine cysteines domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
IPR011501	Nucleolar complex-associated protein 3, N-terminal	0	0	0	0	1	1	1	2	0	0	0	0	0	0	2	2	1	2	1	3	1	2	4
IPR011502	Nucleoporin Nup85-like	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	2	0	0	0	1
IPR011503	Planctomycete PGAMP	0	0	0	0	3	0	3	0	0	0	0	2	0	0	1	0	1	0	0	1	1	3	5
IPR011504	PSRT	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR011505	Peptidase M26, C-terminal domain	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	4
IPR011506	Planctomycete extracellular	0	0	0	0	0	4	23	4	16	16	10	94	94	94	15	21	26	13	10	14	16	32	39
IPR011507	QPP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2
IPR011509	RtxA toxin	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	5	3
IPR011511	Variant SH3 domain	0	0	0	0	4	7	30	15	2	7	2	34	32	27	4	5	5	7	8	5	4	32	38
IPR011513	Non-structural maintenance of chromosomes element 1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
IPR011514	Secretin, N-terminal	93	182	274	210	7	6	23	12	20	31	38	11	23	13	57	63	69	455	415	380	13	7	72
IPR011515	Shugoshin, C-terminal	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
IPR011516	Shugoshin, N-terminal coiled-coil domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IPR011517	RNA polymerase sigma-70 ECF-like	0	0	0	0	211	193	961	295	1246	1337	1155	1579	1489	1411	2009	1931	1942	1396	1299	1215	989	1292	1450
IPR011518	Transposase, Rhodopirellula-type	0	0	0	0	109	98	453	121	409	421	478	593	525	504	5824	5907	5714	6354	6420	6008	675	1348	2071
IPR011519	ASPIC/UnbV	0	0	0	0	124	120	475	174	495	510	511	449	450	405	625	596	642	547	535	568	412	623	738
IPR011520	Vestigial familiy	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	12	20	0	2	3
IPR011521	YTV	0	0	0	0	7	12	39	12	52	71	53	337	305	334	84	83	72	35	37	30	83	195	159
IPR011522	Thiamin/hydroxymethyl pyrimidine-binding YkoF, putative	0	0	0	0	1	2	4	1	2	3	2	2	3	2	1	5	2	6	5	7	2	1	1
IPR011524	SARAH domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
IPR011527	ABC transporter type 1, transmembrane domain	6461	5580	9923	5238	1309	1529	6966	2259	2237	2137	2011	4463	4143	3927	6657	6510	6367	10768	10557	9907	968	2043	2313
IPR011528	Nuclease-related domain, NERD	0	0	0	0	49	53	254	91	113	104	109	124	132	114	158	154	150	467	417	436	95	138	362
IPR011530	Ribosomal RNA adenine dimethylase	6	4	9	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011531	Bicarbonate transporter, C-terminal	0	0	0	0	5	0	2	2	28	33	24	18	7	6	0	0	1	14	20	7	12	40	38
IPR011536	Ferredoxin 2Fe-2S type, proteobacteria	0	0	0	0	0	2	13	1	3	1	1	1	2	0	2	0	1	21	23	25	0	0	0
IPR011538	NADH-ubiquinone oxidoreductase 51 kDa subunit, FMN-binding domain	2742	2595	4666	2657	439	479	2402	690	1565	1513	1414	2347	2315	2340	5138	5184	5096	7346	7441	6977	2157	3828	5072
IPR011539	Rel homology domain (RHD), DNA-binding domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	5	1	5	1	0	0	2	4
IPR011541	Nickel/cobalt transporter, high-affinity	108	85	152	61	19	26	162	49	65	58	54	141	125	132	84	103	104	259	244	215	50	71	115
IPR011543	Restriction endonuclease, type II, BglI	0	0	0	0	1	1	6	0	13	10	8	6	1	7	0	3	1	0	5	2	1	4	8
IPR011544	Restriction endonuclease, type II, Cfr10/BsoB1, core	1565	951	1989	946	6	3	17	7	19	11	14	39	44	29	149	137	138	55	72	56	30	55	33
IPR011545	DEAD/DEAH box helicase domain	3857	3673	6430	3693	1089	1254	6218	2035	3071	2913	2850	3554	3465	3256	9208	8847	8797	16651	16375	16010	2042	3229	6528
IPR011546	Peptidase M41, FtsH extracellular	582	448	1010	534	40	59	267	67	53	52	58	130	94	91	286	249	254	485	510	493	8	19	29
IPR011547	SLC26A/SulP transporter domain	2973	3192	5840	3621	971	1234	5723	1416	1815	1833	1762	3933	3800	3817	4034	3816	3902	8257	8002	7614	2123	4176	5751
IPR011549	Riboflavin-specific deaminase, C-terminal	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011551	NTP pyrophosphohydrolase MazG	55	31	67	33	3	7	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011555	V-ATPase proteolipid subunit C, eukaryotic	0	0	0	0	0	0	1	3	0	1	0	1	1	0	1	0	2	1	2	0	0	0	1
IPR011559	Initiation factor 2B alpha/beta/delta	75	68	116	69	1	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011564	Telomeric single stranded DNA binding POT1/Cdc13	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3
IPR011566	Ubiquinone biosynthesis protein Coq7	212	304	595	444	24	29	121	40	190	191	191	114	134	146	603	593	619	1960	1839	1824	69	93	375
IPR011576	Pyridoxamine 5'-phosphate oxidase-like, FMN-binding domain	26	43	54	0	433	508	2491	593	762	822	740	1417	1485	1411	1807	1813	1853	3082	3166	3004	1025	1710	2431
IPR011577	Cytochrome b561, bacterial/Ni-hydrogenase	384	559	1051	799	157	158	686	212	207	219	199	319	270	300	514	506	458	1911	1948	1938	48	93	157
IPR011578	Restriction endonuclease, FokI, C-terminal/endonuclease I, core	465	405	795	509	54	57	251	332	91	104	105	186	161	161	278	260	237	287	297	252	76	159	471
IPR011579	ATPase domain	0	0	0	0	6	4	44	6	2	5	5	18	10	14	8	13	8	7	6	6	0	1	0
IPR011590	Transcription elongation factor Spt5, archaeal	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	2	1	3	1	2	0	0	0
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0	0	0	0	5	2	10	21	7	12	11	13	9	8	27	34	20	27	29	29	8	44	54
IPR011599	Prefoldin alpha subunit, archaea-type	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	5	1	1	1	0	0	0	0
IPR011601	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal	815	714	1273	748	150	161	832	333	618	623	594	833	797	776	1750	1735	1846	2866	2851	2831	1028	1851	3296
IPR011604	Exonuclease, phage-type/RecB, C-terminal	427	326	554	291	215	258	1113	1555	320	370	332	426	388	367	807	838	758	2486	2492	2416	475	813	2811
IPR011605	NusB antitermination factor	166	150	279	192	16	21	128	43	4	8	3	9	7	8	41	36	47	20	24	29	0	0	0
IPR011606	Branched-chain amino acid transport, permease	269	400	711	523	111	142	631	162	254	266	248	442	460	467	233	211	180	1340	1221	1224	416	839	985
IPR011607	Methylglyoxal synthase-like domain	2681	2521	4390	2307	470	538	2524	746	1739	1722	1708	2505	2555	2519	6542	6366	6218	9720	9920	9620	3279	5971	9173
IPR011608	PRD domain	0	0	1	0	9	11	36	22	12	19	24	123	125	108	4	4	2	64	66	73	35	56	162
IPR011610	S-adenosyl-L-methionine-dependent methyltransferase, putative	0	2	5	3	2	2	10	2	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0
IPR011611	Carbohydrate kinase PfkB	1894	1647	3181	1670	714	808	3942	1409	1849	1820	1667	3164	3021	2779	3522	3570	3399	8373	8131	8057	1230	2272	3470
IPR011612	Urease alpha-subunit, N-terminal domain	1048	955	1670	882	75	87	382	76	219	223	233	412	402	390	559	534	578	1544	1497	1560	368	422	909
IPR011613	Glycoside hydrolase family 15/Phosphorylase b kinase regulatory chain family	1365	1019	1820	976	86	127	522	143	89	118	116	187	163	157	322	304	307	944	834	867	76	127	285
IPR011614	Catalase core domain	2399	1819	3259	1516	180	246	993	316	642	697	656	1025	1032	1048	636	582	637	10919	10682	11011	1254	2313	5304
IPR011615	p53, DNA-binding domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
IPR011618	Sorbitol phosphotransferase enzyme II, N-terminal	0	0	0	0	0	3	13	4	2	5	1	39	23	24	0	0	0	10	14	11	20	25	83
IPR011619	Ferrous iron transport protein B, N-terminal	13	26	22	21	154	163	759	264	560	605	567	782	814	804	1104	1090	1085	2660	2689	2661	1260	2530	2915
IPR011620	Signal transduction histidine kinase, 5TM receptor LytS, transmembrane region	3	5	6	1	13	6	36	8	8	17	12	19	18	16	45	64	54	129	116	148	15	22	157
IPR011621	Metal-dependent phosphohydrolase, 7TM intracellular domain	0	0	0	0	24	21	111	73	19	13	7	43	45	31	35	34	25	51	50	47	0	0	2
IPR011622	7TM-DISM receptor, extracellular domain, type 2	0	1	0	0	30	19	82	55	139	125	142	84	92	81	178	174	167	1126	1137	1032	35	33	299
IPR011623	7TM-DISM receptor, extracellular domain, type 1	0	0	0	0	36	23	138	66	111	143	117	63	62	65	170	193	187	1088	1034	1071	20	31	218
IPR011624	Metal-dependent phosphohydrolase, 7TM extracellular domain	0	0	0	0	23	38	164	63	109	99	108	167	177	159	101	98	102	89	113	90	52	171	125
IPR011625	Alpha-2-macroglobulin, N-terminal 2	2	6	17	1	55	50	280	89	32	32	27	48	43	49	60	59	60	122	104	110	3	0	3
IPR011626	Alpha-macroglobulin complement component	0	0	0	0	12	20	65	25	24	26	25	26	36	25	51	41	45	55	80	51	3	12	16
IPR011628	Cleaved adhesin	0	0	0	0	6	5	17	7	4	2	0	1	1	1	0	0	0	38	27	21	1	0	3
IPR011629	Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal	1158	968	1706	889	81	101	406	120	282	300	292	399	387	449	858	804	764	2672	2574	2552	354	492	1142
IPR011630	Clostridium phage phiCTP1, Gp74	0	0	0	0	13	15	89	87	132	153	123	69	50	55	64	81	68	361	358	340	103	121	347
IPR011632	Domain of unknown function DUF1601	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IPR011635	CARDB domain	154	135	209	120	68	113	385	159	117	123	113	175	174	174	460	450	422	331	354	300	75	170	160
IPR011636	Thiosulphate:quinone oxidoreductase small subunit DoxA	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	5	7	12	0	0	0
IPR011638	Sorbitol phosphotransferase enzyme II, C-terminal	0	1	0	0	2	1	12	1	2	4	2	29	19	12	0	0	0	11	10	1	15	14	56
IPR011639	Restriction modification methylase Eco57I	825	693	1216	572	86	116	483	193	141	132	118	246	235	242	429	403	393	405	410	378	266	605	588
IPR011640	Ferrous iron transport protein B, C-terminal	0	0	0	0	64	65	277	105	186	170	212	260	256	246	360	341	310	851	828	839	362	678	801
IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like	0	0	0	0	1	1	13	7	29	34	27	16	12	16	84	96	83	29	41	22	10	14	74
IPR011642	Nucleoside transporter/FeoB GTPase, Gate domain	0	0	0	0	139	147	631	234	266	232	291	336	326	354	570	621	516	1411	1304	1268	225	387	569
IPR011643	High-CO2 inducible periplasmic	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
IPR011644	Heme-NO binding	0	0	0	0	24	43	162	31	38	38	32	36	35	36	64	58	74	66	58	59	26	49	47
IPR011645	Haem NO binding associated	12	26	19	17	12	3	48	23	63	57	40	24	25	21	14	11	16	29	33	21	13	27	32
IPR011646	KAP family P-loop domain	16	29	32	0	53	70	315	96	251	227	238	161	148	154	452	508	470	707	739	656	134	218	390
IPR011649	KaiB domain	0	0	0	0	10	13	55	18	36	29	40	39	30	25	117	99	81	269	281	247	59	85	114
IPR011650	Peptidase M20, dimerisation domain	1268	1191	1926	872	1043	1188	5751	1705	3987	4025	4085	6713	6660	6904	7291	7282	7286	15848	15590	15414	6051	11455	14180
IPR011651	Notch ligand, N-terminal domain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IPR011652	MORN variant	0	0	0	0	89	90	287	144	189	185	156	102	109	93	258	271	282	313	275	286	33	39	94
IPR011653	Lipoprotein protein 35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IPR011655	M penetrans paralogue 26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
IPR011657	Concentrative nucleoside transporter C-terminal domain	0	0	0	0	93	66	338	111	405	419	438	257	266	256	1009	995	981	1000	988	982	378	467	1037
IPR011658	PA14 domain	0	0	0	0	358	408	1819	685	873	824	797	2680	2610	2540	754	728	729	1473	1436	1397	2210	6447	4780
IPR011659	WD40-like Beta Propeller	4880	4163	7148	3637	1505	1474	6964	2299	4864	4662	4532	6538	6231	6010	10539	10587	10289	9597	9781	9373	5462	10019	10435
IPR011660	Rv0623-like transcription factor	0	0	0	0	27	50	254	53	38	39	30	203	208	186	106	102	83	106	115	109	108	228	167
IPR011662	Secretin/TonB, short N-terminal domain	404	404	757	462	24	21	119	30	73	63	62	95	92	76	565	542	527	1615	1504	1545	33	51	179
IPR011663	UbiC transcription regulator-associated	606	879	1584	1076	178	215	1049	278	427	395	382	1224	1210	1146	402	354	354	4436	4329	4149	529	1177	1619
IPR011664	Abortive infection system protein AbiD/AbiF-like	0	0	0	0	14	12	54	42	35	35	42	52	61	46	69	60	52	215	221	220	56	75	235
IPR011665	Brf1, TBP-binding domain	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	6
IPR011666	G patch domain-containing protein, N-terminal	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	1	1	4	5	1	0	2	5
IPR011668	Domain of unknown function DUF1610	0	0	0	0	0	0	1	0	0	3	0	0	1	3	21	20	16	6	4	12	0	0	8
IPR011669	Protein of unknown function DUF1611	20	46	69	0	89	127	646	108	170	175	166	271	255	265	247	234	245	325	350	360	376	557	700
IPR011670	Protein of unknown function DUF1612	0	0	0	0	3	2	24	5	11	13	3	28	28	35	0	1	1	12	21	17	16	16	20
IPR011671	tRNA (uracil-O(2)-)-methyltransferase	2	1	4	2	0	2	2	5	1	2	1	3	3	4	9	7	7	14	20	12	5	6	13
IPR011672	Protein of unknown function DUF1614	1097	885	1425	739	1	7	16	9	26	15	15	24	26	29	194	180	186	139	123	142	23	26	49
IPR011673	Protein of unknown function DUF1615	0	0	0	0	29	41	89	25	91	84	77	92	79	71	93	78	74	1201	1133	1134	112	105	619
IPR011674	Domain of unknown function DUF1616	0	0	0	0	1	1	4	0	1	4	4	8	3	14	6	5	1	9	8	10	0	7	12
IPR011677	Domain of unknown function DUF1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
IPR011678	Domain of unknown function DUF1620	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	2	2	9	9	4	1	3	12
IPR011679	Endoplasmic reticulum, protein ERp29, C-terminal	1	2	4	2	0	1	2	3	1	2	4	2	3	2	9	3	8	40	39	25	2	3	10
IPR011680	Fasciculation and elongation protein zeta, FEZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IPR011681	GcrA cell cycle regulator	23	16	32	0	22	36	147	99	109	88	121	169	168	147	220	232	236	396	417	414	144	142	475
IPR011682	Glycosyl hydrolase family 38, C-terminal	0	0	0	0	35	35	192	75	61	54	50	144	134	109	89	95	90	169	141	139	114	278	287
IPR011683	Glycosyl hydrolase family 53	0	0	0	0	35	18	110	56	288	327	297	204	210	219	146	157	170	851	820	795	251	400	613
IPR011684	Protein Networked (NET), actin-binding (NAB) domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
IPR011685	LETM1-like	0	0	0	0	0	1	0	1	4	1	3	0	0	0	10	8	9	41	33	21	2	6	27
IPR011686	Omega transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	3
IPR011687	Ribosome biogenesis protein Nop53/GLTSCR2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	0	1	0	0	2
IPR011688	PVL Orf50 family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
IPR011690	Phosphate-starvation-induced PsiF repeat	104	177	276	237	12	12	59	12	42	46	36	53	56	39	835	762	714	995	999	948	80	90	253
IPR011692	Stress up-regulated Nod 19	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
IPR011696	Huwentoxin-1 family	0	0	0	0	0	0	0	0	3	1	1	2	0	5	2	1	2	1	0	3	3	3	3
IPR011697	Peptidase C26	1356	1034	1900	843	194	254	1136	310	771	714	730	1362	1345	1368	2433	2287	2139	3411	3124	3170	913	1788	2234
IPR011698	CobB/CobQ-like glutamine amidotransferase	497	722	1304	850	95	113	529	181	175	170	159	509	470	427	2578	2708	2609	3346	3499	3317	182	337	811
IPR011699	Mycoplasma MFS transporter	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4
IPR011701	Major facilitator superfamily	4018	3754	6837	3926	1538	1815	8467	2392	1351	1245	1204	2224	2149	1983	3680	3539	3435	10515	9992	9561	45	45	160
IPR011703	ATPase, AAA-3	1211	1121	1989	976	575	757	3299	872	2754	2995	2780	3704	3768	3627	4867	4976	4639	7347	7274	7189	5196	9841	11659
IPR011704	ATPase, dynein-related, AAA domain	1214	1299	2183	1249	270	307	1589	496	676	609	605	949	926	860	1814	1764	1768	2770	2858	2835	668	1248	1810
IPR011705	BTB/Kelch-associated	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	2	1	3	0	1	2	0	5
IPR011706	Multicopper oxidase, type 2	1942	1744	3216	1695	217	240	1170	342	836	820	833	1185	1153	1025	2739	2773	2652	3355	3443	3251	753	1186	2160
IPR011707	Multicopper oxidase, type 3	1602	1475	2714	1466	245	286	1229	394	1118	1155	1060	1445	1400	1361	3196	3259	3073	3806	3715	3719	1206	2047	3666
IPR011708	Bacterial DNA polymerase III, alpha subunit	5325	4360	7781	3978	1058	1220	5625	2251	4265	4226	4198	6443	5946	6064	10368	10366	10262	18074	18024	17877	7284	12960	21101
IPR011709	Domain of unknown function DUF1605	123	157	319	263	19	34	142	36	70	73	65	66	79	65	181	156	159	620	605	624	57	78	229
IPR011710	Coatomer beta subunit, C-terminal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	10	3	4	1	4	15
IPR011711	GntR, C-terminal	897	1262	2328	1559	325	347	1699	403	779	733	758	1648	1483	1458	755	778	687	7065	6734	6634	267	275	703
IPR011712	Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain	2677	2508	4832	2876	512	577	2961	933	1378	1388	1348	2855	2671	2584	4248	4234	4161	5718	5744	5527	1948	4495	4146
IPR011714	Seven residue repeat	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	3	0	0	0
IPR011715	Tyrosine aminotransferase ubiquitination region	153	125	192	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
IPR011716	Tetratricopeptide TPR-3	55	38	63	36	8	3	22	7	19	18	8	21	27	23	42	40	46	96	82	77	27	56	104
IPR011717	Tetratricopeptide TPR-4	81	79	162	92	31	52	225	38	32	30	18	48	25	46	65	76	67	50	67	47	16	56	40
IPR011718	Glutamate--cysteine ligase GshA	554	875	1502	1050	56	59	268	105	369	329	336	253	276	276	1076	1214	1165	4260	4275	4310	421	410	1451
IPR011719	Conserved hypothetical protein CHP02058	168	278	496	330	5	6	24	4	20	16	10	33	21	29	37	51	35	27	31	25	26	43	61
IPR011720	Thr operon leader peptide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1
IPR011721	Conserved hypothetical protein CHP02096	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011722	Hemimethylated DNA-binding domain	12	16	27	0	8	12	64	13	45	51	48	133	109	121	192	213	188	273	242	265	55	54	157
IPR011723	Zinc finger/thioredoxin putative	110	126	264	213	24	27	130	27	132	121	123	91	91	102	278	286	299	688	686	640	94	114	241
IPR011724	Cyd operon protein YbgT	65	101	193	162	4	2	6	1	6	7	3	4	6	3	13	15	10	117	99	76	9	8	65
IPR011725	Coenzyme PQQ biosynthesis protein A	78	140	245	166	5	4	35	5	31	20	24	52	32	32	25	28	40	141	153	174	28	28	79
IPR011726	K+ transporting P-type ATPase, F subunit	77	58	78	55	36	31	125	38	75	51	67	153	158	140	91	91	89	367	346	356	114	236	257
IPR011727	Conserved hypothetical protein CHP02117	575	372	689	348	7	10	29	12	63	46	47	31	35	40	163	135	144	478	482	509	26	53	110
IPR011732	Mycoplasma virulence, signal domain	0	0	0	0	0	0	1	0	2	1	0	0	0	0	3	2	3	1	3	3	1	2	2
IPR011733	Conserved hypothetical CHP02185, integral membrane	0	0	0	0	3	0	4	3	3	4	6	6	7	6	0	0	0	0	0	0	8	8	26
IPR011735	HtrL protein	0	0	0	0	1	1	8	9	2	0	0	1	1	1	3	9	3	4	2	1	1	3	10
IPR011737	Conserved hypothetical protein CHP02206, TP0381	0	0	0	0	12	7	39	19	97	94	89	48	32	44	71	76	69	61	45	32	21	16	28
IPR011738	Phage conserved hypothetical protein	12	15	22	0	50	55	258	197	28	25	24	79	71	90	25	21	19	43	40	29	3	2	8
IPR011739	Gene transfer agent, rcc01693	0	0	0	0	3	2	7	1	2	0	2	6	3	7	0	2	1	1	1	3	0	0	0
IPR011740	Protein of unknown function DUF2460	92	124	136	0	33	32	167	119	60	95	70	275	276	287	216	242	225	337	370	349	111	148	174
IPR011741	Phage conserved hypothetical protein, C-terminal	0	0	0	0	3	3	13	74	10	6	1	9	2	5	3	0	4	21	27	33	13	17	131
IPR011742	CRISPR-associated protein, TM1812	4	18	38	34	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR011743	Caa(3)-type oxidase, subunit IV	0	0	0	0	10	22	87	28	26	31	17	33	26	27	101	104	97	45	46	44	6	8	11
IPR011744	F0F1-ATPase subunit, putative	0	0	0	0	2	2	10	3	4	1	8	2	4	2	12	7	9	5	7	4	3	7	6
IPR011747	Conserved hypothetical protein CHP02241	0	0	0	0	28	22	104	38	2	8	4	20	23	18	13	7	12	11	13	15	0	1	0
IPR011748	Uncharacterised protein family, phage tail-like	0	0	0	0	5	7	24	6	2	4	1	8	6	7	6	5	6	1	1	4	0	0	0
IPR011750	Myxococcus xanthus double-CXXCG motif	0	0	0	0	0	0	4	1	2	2	6	9	3	1	2	1	1	1	1	0	1	1	0
IPR011751	Myxococcus xanthus paralogous protein 2265	0	0	0	0	3	2	12	1	13	14	17	7	8	9	59	52	58	38	33	36	5	1	0
IPR011752	PilZ domain, deltaproteobacteria	0	0	0	0	2	3	9	0	0	0	0	0	1	0	0	1	3	0	2	0	0	0	0
IPR011753	DUSAM domain	0	0	0	0	1	0	2	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0
IPR011754	Myxococcus xanthus paralogous protein 2268	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	1	4	1	2	3	0	0	0
IPR011755	Conserved hyptothetical protein CHP02269, MYXXA	0	0	0	0	0	0	2	0	1	2	2	2	2	2	7	12	6	2	5	1	1	1	1
